1623382163608,1,1,6.160162873664137,-0.11402107580988119,-4.958929267218082e-09
1623382163787,1,2,5.725233948374188,-0.22604617424515805,-3.2851963815971885e-08
1623382164012,1,3,5.633329047664761,0.10279612533244387,2.7494246879200546e-09
1623382164229,1,4,5.547735145898295,0.2554703587701992,1.7826960352351762e-08
1623382164546,1,5,5.35455650405451,0.517958985614575,4.21933012972886e-08
1623382164821,1,6,4.89946750540727,0.5894222751429345,3.521753733082278e-08
1623382165063,1,7,4.89940994662075,0.6969909211269214,4.7877803055484947e-08
1623382165301,1,8,4.7753874725878145,0.7846119985332017,5.399836133790359e-08
1623382165603,1,9,4.436850329270788,0.9547996115679762,6.25846841018074e-08
1623382165853,1,10,4.08759974846856,0.9875094197424729,5.462584784510227e-08
1623382166044,1,11,3.987185248135505,0.9453140053429219,4.626359295656357e-08
1623382166243,1,12,3.8956602689482525,0.9818519312529684,4.7469844055569865e-08
1623382166429,1,13,3.5106362047378057,1.06644405323163,4.4408617227986724e-08
1623382166609,1,14,3.502870189816706,1.1258646924751667,5.114059753452693e-08
1623382166780,1,15,3.428875104933379,1.1319966094511569,4.9360409093424096e-08
1623382166933,1,16,3.0790509344322654,1.15858953965349,4.066214387421496e-08
1623382167097,1,17,3.0725997634371622,1.100986338520285,3.366337253396523e-08
1623382167322,1,18,2.993328433266813,1.1443187764661382,3.60837590918095e-08
1623382167467,1,19,2.637821165506887,1.2196292001766167,3.292800609955293e-08
1623382167615,1,20,2.612707389358984,1.223053117063557,3.248187319115914e-08
1623382167765,1,21,2.5773835076809246,1.2156038281106372,3.0410590490248524e-08
1623382167899,1,22,2.3750744461315154,1.2892736887440832,3.224180922245523e-08
1623382168041,1,23,2.1717511530415705,1.299022962616803,2.651445907275729e-08
1623382168197,1,24,2.164413901750027,1.3139105144812857,2.8018821041086994e-08
1623382168336,1,25,2.000260485894606,1.3883251784502542,3.1227869179417667e-08
1623382168461,1,26,1.7689137500832928,1.4748007556452767,3.3584634628880394e-08
1623382168575,1,27,1.7260559503174182,1.470928993160766,3.1679729062261686e-08
1623382168718,1,28,1.7360517486306604,1.4673485287498826,3.159625006077249e-08
1623382168871,1,29,1.719604635351164,1.4957863899975934,3.438762607999024e-08
1623382169006,1,30,1.4493866539088858,1.516902130754234,2.7736347441020825e-08
1623382169131,1,31,1.4516194706389136,1.5294044518940961,2.9283529379142692e-08
1623382169270,1,32,1.4297669418713825,1.5338106257743174,2.906329399365859e-08
1623382169424,1,33,1.4297669418713825,1.5338106257743174,2.906329399365859e-08
1623382169661,1,34,0.9873985217324313,1.6518884645695282,2.8004780716628375e-08
1623382169798,1,35,0.9873985217324313,1.6518884645695282,2.8004780716628375e-08
1623382170022,1,36,0.5667821440362406,1.704268297607177,1.9948269702751986e-08
1623382170197,1,37,0.6418939643672541,1.675059409660384,1.9049763544387588e-08
1623382170338,1,38,0.5721891174683336,1.6659198791715182,1.561699480845391e-08
1623382170487,1,39,0.5721891174683336,1.6659198791715182,1.561699480845391e-08
1623382256206,2,1,0.8502182897080859,0.7639587326346658,-8.115443339562489e-08
1623382256345,2,2,0.8901696863755699,0.7719309476637777,-7.886512687349523e-08
1623382256496,2,3,0.9090233695660155,0.8034150033411126,-7.452154893172747e-08
1623382256627,2,4,1.0354896719678655,0.809681714334062,-6.95076751711099e-08
1623382256769,2,5,1.2915034372901113,0.8286094840268583,-5.862304686132802e-08
1623382256928,2,6,1.3439799981927028,0.7968610092914616,-6.058586077273276e-08
1623382257064,2,7,1.370557914618626,0.7515946351717278,-6.501561689020718e-08
1623382257219,2,8,1.5490275547981236,0.7407793923279802,-6.025412080390424e-08
1623382257369,2,9,1.686953133923554,0.7197373186656958,-5.8067369579362094e-08
1623382257514,2,10,1.6961479285661216,0.7105413305946698,-5.8838952377016085e-08
1623382257666,2,11,1.897203824268853,0.7269498126057218,-5.0109165705691794e-08
1623382257800,2,12,2.0868704489770815,0.7273996336164699,-4.364302341741677e-08
1623382257946,2,13,2.171602273943837,0.7123738441580746,-4.2546717260449896e-08
1623382258101,2,14,2.1816414945775557,0.715743736872452,-4.1810581663526136e-08
1623382258230,2,15,2.479057955954239,0.7382520840686236,-2.910452501225791e-08
1623382258378,2,16,2.641649308897547,0.7863773147380186,-1.7941869323578885e-08
1623382258526,2,17,2.690782557756024,0.7738233755553214,-1.7758288173297387e-08
1623382258663,2,18,2.7748931086509203,0.782045022754019,-1.3946467092296189e-08
1623382258831,2,19,3.1197198190270763,0.7768435766876297,-2.8991271605605107e-09
1623382259003,2,20,3.1249290612855694,0.7558083157051273,-5.1991078109381306e-09
1623382259161,2,21,3.1552244266910208,0.6907635080186711,-1.1831342128232336e-08
1623382259336,2,22,3.5926058697497196,0.6606763924192957,-5.838147743020272e-10
1623382259511,2,23,3.650005222678885,0.6463547362925821,-3.2881519729244246e-10
1623382259691,2,24,3.6754628306552766,0.6428196353810992,1.1585488124410404e-10
1623382259880,2,25,4.071988033345794,0.6114258872719824,9.828103664233367e-09
1623382260069,2,26,4.140728970182763,0.5465444814194487,4.515063878329784e-09
1623382260283,2,27,4.394418507160051,0.4899713098785321,6.433672261607626e-09
1623382260529,2,28,4.616934940661679,0.4751135573758354,1.2208665189916701e-08
1623382260765,2,29,4.8283053609081295,0.4575575846807698,1.7289163878331237e-08
1623382261023,2,30,5.188818669714582,0.39230129909355393,2.179768721077835e-08
1623382261284,2,31,5.186410653349179,0.1670475849801738,-4.798992314647421e-09
1623382261557,2,32,5.697594068235777,-0.03789254540572662,-1.1638450203577122e-08
1623382261837,2,33,5.799337619511457,-0.04381535880981691,-8.89538753767738e-09
1623382262121,2,34,5.824482860734825,0.0474254390269615,2.695061951385469e-09
1623382262399,2,35,5.821695220121037,0.11944892302350563,1.1078893358273945e-08
1623382262677,2,36,5.86102337356322,0.02871841373252426,1.7285479714246321e-09
1623382262972,2,37,5.773722777833173,-0.14210655318954246,-2.133163956585804e-08
1623382263264,2,38,5.62551515174864,-0.2978219338923296,-4.467268244212619e-08
1623382263529,2,39,5.534334128862363,-0.43120871625615287,-6.34571222235536e-08
1623382263709,2,40,5.534334128862363,-0.43120871625615287,-6.34571222235536e-08
1623382318369,4,1,5.449169783257115,0.19850470092765482,7.788582223611229e-09
1623382318592,4,2,5.48295947611223,0.31439247353204247,2.257259268390044e-08
1623382318860,4,3,5.47280564684737,0.537014849747929,4.8434776189765216e-08
1623382319117,4,4,5.107457924103373,0.711084714200958,5.657154389382413e-08
1623382319365,4,5,5.026532567062224,0.834299113369863,6.833913523962565e-08
1623382319593,4,6,4.872423614092463,0.8853526397415483,6.913791050777718e-08
1623382319827,4,7,4.566086815474893,0.795090142374975,4.815469623054014e-08
1623382320041,4,8,4.529426647746181,0.7464663126012235,4.119145646797051e-08
1623382320256,4,9,4.194018585860819,0.5161027255465793,2.7335582686305315e-09
1623382320463,4,10,4.197383565346625,0.40111106355092807,-1.0688658846902399e-08
1623382320692,4,11,4.013200508694744,0.43512332005852694,-1.291275530945768e-08
1623382320882,4,12,3.784733401883555,0.4388656578333192,-2.0197385985909477e-08
1623382321056,4,13,3.7786548439924585,0.4407919303963779,-2.01761745088902e-08
1623382321241,4,14,3.5557079550588333,0.4721135082409318,-2.4027718481534066e-08
1623382321417,4,15,3.412144639780332,0.4632555448581539,-2.992471781482209e-08
1623382321587,4,16,3.3758364840078734,0.520085719858876,-2.4462762482357903e-08
1623382321748,4,17,3.0911128306659457,0.583351789116773,-2.664288523135383e-08
1623382321912,4,18,2.957281520948034,0.6954168753854285,-1.7976619304249652e-08
1623382322073,4,19,2.960144939214559,0.6519897181242333,-2.2991732961941125e-08
1623382322244,4,20,2.763557570456473,0.7566694350908358,-1.731678800354075e-08
1623382322403,4,21,2.4643270924426925,0.8272016358358348,-1.9132112782926924e-08
1623382322542,4,22,2.4151820817314995,0.860767887503247,-1.6842673034034306e-08
1623382322692,4,23,2.3245079271404094,0.9291053718455873,-1.1864435656150363e-08
1623382322836,4,24,2.106428828873577,0.9895162016587463,-1.2127206794332324e-08
1623382322985,4,25,2.0058691533876813,0.974027987472048,-1.7350591186016118e-08
1623382323144,4,26,2.0105005644795657,1.0042823253451065,-1.3632663886653518e-08
1623382323276,4,27,1.8832550837154338,1.028576499090393,-1.5075475090498003e-08
1623382323427,4,28,1.6087370720740513,1.028874431577182,-2.432267542928912e-08
1623382323564,4,29,1.5813169331340005,1.060604335791193,-2.1514813930423315e-08
1623382323710,4,30,1.6183303227821844,1.0856566910505654,-1.731429755125191e-08
1623382323866,4,31,1.4387695827982183,1.2025194275527853,-9.62953361494101e-09
1623382324004,4,32,1.322736187963197,1.1951565296989661,-1.441967523163612e-08
1623382324150,4,33,1.3551249766064934,1.2461963087205867,-7.316476313690146e-09
1623382324304,4,34,1.2805397811378274,1.283814985468914,-5.4102216040519124e-09
1623382324437,4,35,1.017727002863924,1.2981029509802264,-1.261482562853189e-08
